gender,age,no_of_days_subscribed,multi_screen,mail_subscribed,weekly_mins_watched,minimum_daily_mins,maximum_daily_mins,weekly_max_night_mins,videos_watched,maximum_days,customer_support_calls,churn,churn_risk_score,engagement_score,consistency_score,night_owl_score,subscription_tenure,multi_screen_score,email_marketing_score
1,31,92,no,yes,364.65,12.1,41.33,104,2,4,2,0,-26.184193548387096,154.47449999999998,0.2927655456085168,0.28520499108734404,Mid-term,,
1,39,22,no,yes,298.65,4.2,33.85,91,1,2,1,0,-8.09695652173913,125.46749999999999,0.1240768094534712,0.3047045035995313,Short-term,,
1,38,105,yes,yes,331.05,13.2,37.52,100,6,4,1,1,-30.42462264150943,141.82800000000003,0.3518123667377398,0.30206917384080956,Mid-term,,
1,40,91,no,no,304.65,12.0,34.53,129,3,4,3,0,-25.26228260869565,129.7395,0.3475238922675934,0.42343673067454457,Mid-term,,
0,36,119,no,no,207.45,13.5,23.51,98,6,4,3,0,-33.34575,90.3315,0.5742237345810293,0.47240298867196917,Mid-term,,
1,42,135,no,no,359.85,5.9,40.78,118,3,2,2,0,-39.42919117647059,151.84200000000004,0.14467876410004904,0.3279144087814367,Mid-term,,
0,37,98,no,yes,417.45,9.7,47.31,42,5,3,0,0,-29.343333333333334,177.03150000000002,0.2050306489114352,0.1006108515989939,Mid-term,,
0,31,63,no,no,230.25,6.5,26.1,85,5,2,2,0,-18.01953125,98.49000000000001,0.24904214559386972,0.3691639522258415,Short-term,,
1,36,60,no,no,330.9,6.8,37.5,129,3,2,1,0,-17.984918032786883,139.905,0.18133333333333332,0.3898458748866727,Short-term,,
1,35,131,no,no,164.25,6.6,18.62,108,7,2,1,0,-38.44886363636363,71.583,0.3544575725026852,0.6575342465753424,Mid-term,,
0,35,119,no,no,265.2,7.5,30.06,77,15,3,1,0,-34.742,116.214,0.24950099800399203,0.29034690799396684,Mid-term,,
1,44,82,no,no,215.85,11.1,24.46,94,2,3,1,0,-23.72012048192771,92.274,0.4538021259198691,0.43548760713458423,Short-term,,
1,38,86,no,no,339.45,13.0,38.47,92,3,4,4,0,-23.380344827586203,144.4005,0.3379256563556018,0.27102666077478277,Short-term,,
1,45,64,yes,no,354.3,13.2,40.15,97,2,4,2,1,-18.090153846153846,150.3225,0.3287671232876712,0.27377928309342364,Short-term,,
0,43,160,no,no,124.05,10.9,14.06,54,9,3,0,0,-47.25409937888199,56.06400000000001,0.7752489331436699,0.43530834340991537,Mid-term,,
1,38,69,yes,no,419.7,8.4,47.57,118,10,3,2,1,-19.999142857142857,179.2755,0.17658187933571579,0.2811532046700024,Short-term,,
0,62,108,no,yes,247.65,10.9,28.07,114,4,3,1,0,-31.45440366972477,106.1055,0.38831492696829356,0.46032707450030286,Mid-term,,
0,27,105,no,no,309.3,9.0,35.05,91,3,3,1,0,-30.683584905660375,131.22750000000002,0.25677603423680456,0.2942127384416424,Mid-term,,
1,37,67,no,yes,194.4,14.5,22.03,93,5,4,1,0,-18.97176470588235,84.7395,0.6581933726736269,0.478395061728395,Short-term,,
1,30,95,yes,no,248.25,11.5,28.14,89,2,4,1,1,-27.3171875,105.846,0.40867093105899077,0.35850956696878145,Mid-term,,
1,22,71,no,no,296.85,6.7,33.64,56,5,2,3,0,-20.024583333333332,126.29100000000001,0.1991676575505351,0.18864746504968838,Short-term,,
1,36,147,no,no,314.1,11.3,35.6,123,3,4,2,0,-42.32445945945946,133.57500000000002,0.31741573033707865,0.3915950334288443,Mid-term,,
1,40,45,no,yes,203.7,7.9,23.09,92,6,3,2,0,-12.485652173913042,87.9285,0.34213945430922477,0.45164457535591557,Short-term,,
0,38,66,no,no,307.65,9.2,34.87,95,6,3,2,0,-18.81835820895522,131.4705,0.26383710926297677,0.3087924589631075,Short-term,,
1,36,88,no,no,397.2,14.8,45.02,115,2,4,1,1,-25.59258426966292,168.453,0.32874278098622833,0.2895266868076536,Short-term,,
1,53,45,no,no,311.4,12.4,35.29,125,13,4,1,0,-13.15391304347826,135.61350000000002,0.35137432700481724,0.40141297366730894,Short-term,,
1,52,162,no,no,106.05,9.1,12.02,82,3,3,4,1,-45.8301226993865,46.488,0.757071547420965,0.7732201791607732,Mid-term,,
1,36,99,no,yes,301.05,9.1,34.12,102,5,3,1,0,-28.902099999999997,128.40300000000002,0.26670574443141853,0.3388141504733433,Mid-term,,
1,38,35,no,no,158.4,8.7,17.95,77,3,3,0,0,-10.48,68.25750000000001,0.4846796657381615,0.4861111111111111,Short-term,,
0,26,41,no,yes,359.7,7.3,40.77,100,1,2,2,0,-12.412857142857142,151.3905,0.1790532254108413,0.2780094523213789,Short-term,,
1,51,13,no,yes,473.4,12.1,53.65,123,3,4,3,0,-7.962857142857143,200.12250000000003,0.2255358807082945,0.2598225602027884,Short-term,,
0,47,93,no,no,268.95,11.5,30.48,131,6,4,3,0,-25.77223404255319,115.67699999999999,0.37729658792650916,0.48707938278490426,Mid-term,,
1,33,46,no,no,321.15,8.2,36.4,113,3,3,2,0,-13.266595744680851,136.05,0.22527472527472525,0.35186050132336916,Short-term,,
1,22,105,no,yes,152.85,12.9,17.32,77,2,4,0,0,-30.588396226415092,66.273,0.7448036951501155,0.5037618580307491,Mid-term,,
0,34,48,no,no,297.3,5.1,33.69,73,5,2,1,0,-14.513469387755102,126.23850000000002,0.15138023152270702,0.2455432223343424,Short-term,,
1,42,90,no,no,268.65,10.6,30.45,91,7,3,3,0,-25.190439560439557,115.71749999999999,0.34811165845648606,0.3387306904894845,Short-term,,
0,36,92,yes,yes,421.65,7.5,47.79,76,3,3,0,0,-27.606774193548386,177.8535,0.15693659761456372,0.18024427842997748,Mid-term,,
1,38,75,no,yes,177.75,13.4,20.15,99,3,4,2,0,-20.767763157894738,77.03250000000001,0.6650124069478909,0.5569620253164557,Short-term,,
0,41,85,no,yes,424.8,6.3,48.14,80,1,2,5,0,-23.387906976744183,178.38600000000002,0.13086830078936434,0.18832391713747645,Short-term,,
0,35,143,no,no,313.65,14.0,35.55,90,6,4,0,0,-42.135625,134.6925,0.3938115330520394,0.2869440459110474,Mid-term,,
1,40,157,no,no,331.05,11.5,37.52,113,7,4,4,0,-44.31905063291139,141.87300000000002,0.30650319829424305,0.3413381664401148,Mid-term,,
1,48,127,no,no,359.7,11.3,40.77,110,5,4,1,0,-36.962031249999995,153.1905,0.27716458180034337,0.30581039755351686,Mid-term,,
1,41,149,no,no,326.55,9.6,37.01,99,3,3,3,0,-42.7354,138.5115,0.2593893542285869,0.3031694993109784,Mid-term,,
0,25,117,no,no,272.25,14.7,30.86,82,9,4,2,0,-33.3614406779661,118.43400000000001,0.4763447828904731,0.3011937557392103,Mid-term,,
1,30,92,yes,no,93.9,10.4,10.64,80,2,3,1,1,-26.401935483870968,41.316,0.9774436090225563,0.8519701810436634,Mid-term,,
0,46,99,no,no,218.4,10.9,24.75,83,5,3,1,0,-28.7368,94.20750000000001,0.4404040404040404,0.38003663003663,Mid-term,,
0,35,67,yes,yes,271.65,16.9,30.79,106,4,5,0,1,-19.398970588235294,117.0135,0.548879506333225,0.39020798822013625,Short-term,,
0,28,146,no,no,254.25,9.0,28.82,115,7,3,2,0,-42.24591836734694,109.473,0.31228313671061764,0.4523107177974435,Mid-term,,
1,32,111,no,no,264.6,11.2,29.99,138,2,4,0,0,-32.5725,112.61850000000001,0.373457819273091,0.5215419501133787,Mid-term,,
0,35,163,no,no,286.95,12.8,32.52,121,4,4,1,0,-47.54993902439024,122.778,0.3936039360393604,0.421676250217808,Mid-term,,
1,31,48,no,yes,258.0,8.0,29.24,96,5,3,1,0,-14.053061224489795,110.286,0.27359781121751026,0.37209302325581395,Short-term,,
1,36,69,no,no,342.3,10.7,38.79,60,5,3,3,0,-19.278000000000002,145.8435,0.2758442897654034,0.17528483786152496,Short-term,,
0,37,52,no,yes,195.15,13.5,22.12,87,5,4,2,0,-14.136415094339622,84.903,0.6103074141048824,0.4458109146810146,Short-term,,
0,35,97,no,no,414.15,8.9,46.94,73,4,3,0,1,-29.04520408163265,175.236,0.1896037494674052,0.17626463841603285,Mid-term,,
1,46,135,no,yes,302.1,12.9,34.24,131,4,4,2,1,-38.74426470588235,129.11100000000002,0.3767523364485981,0.4336312479311486,Mid-term,,
1,43,20,no,no,285.0,6.3,32.3,102,6,2,0,0,-8.114285714285714,121.59,0.19504643962848298,0.35789473684210527,Short-term,,
0,27,44,no,no,360.45,10.6,40.85,106,2,3,1,0,-13.402,152.4975,0.25948592411260707,0.2940768483839645,Short-term,,
1,30,136,no,yes,214.65,11.4,24.33,120,5,4,2,0,-38.91335766423358,92.71950000000001,0.46855733662145505,0.5590496156533892,Mid-term,,
0,38,141,no,yes,278.1,8.0,31.52,107,3,3,4,0,-39.79169014084507,118.06800000000001,0.25380710659898476,0.3847536857245595,Mid-term,,
1,30,120,no,no,247.5,8.3,28.05,86,8,3,1,0,-35.00909090909091,106.8525,0.29590017825311943,0.3474747474747475,Mid-term,,
1,38,51,no,no,274.65,7.0,31.13,121,3,2,1,0,-15.256346153846152,116.4795,0.224863475746868,0.44056071363553617,Short-term,,
1,34,132,no,no,125.1,7.6,14.18,114,5,3,1,0,-38.38812030075187,54.807,0.5359661495063469,0.9112709832134293,Mid-term,,
0,27,50,no,no,283.35,11.6,32.11,124,8,4,3,0,-13.411176470588234,122.29650000000002,0.3612581750233572,0.4376213163931533,Short-term,,
1,28,63,no,no,88.35,9.4,10.01,88,3,3,1,0,-17.77609375,39.15149999999999,0.9390609390609391,0.9960384833050369,Short-term,,
0,66,212,no,no,189.0,7.6,21.42,102,3,3,1,0,-62.37746478873239,80.85300000000001,0.3548085901027077,0.5396825396825397,Mid-term,,
1,32,92,no,yes,201.0,9.7,22.78,118,4,3,0,0,-27.13225806451613,86.47200000000001,0.42581211589113255,0.5870646766169154,Mid-term,,
0,38,73,no,no,273.45,18.0,30.99,113,5,5,1,0,-20.639054054054053,118.2285,0.5808325266214909,0.41323825196562447,Short-term,,
0,27,71,no,yes,274.8,11.9,31.14,109,6,4,1,0,-20.36333333333333,118.17600000000002,0.3821451509312781,0.3966521106259097,Short-term,,
1,30,114,no,yes,187.8,12.9,21.28,89,3,4,1,0,-32.826608695652176,81.147,0.606203007518797,0.4739084132055378,Mid-term,,
1,38,98,yes,no,18.75,7.7,2.13,88,9,3,1,0,-28.03787878787879,11.674499999999998,3.615023474178404,4.693333333333333,Mid-term,,
0,22,86,no,no,125.25,12.6,14.2,75,3,4,0,0,-24.887931034482758,55.019999999999996,0.8873239436619719,0.5988023952095808,Short-term,,
1,27,40,no,no,173.55,9.3,19.67,91,6,3,1,0,-11.446585365853657,75.5655,0.47280122013218095,0.5243445692883895,Short-term,,
0,29,78,no,no,313.35,12.8,35.51,120,7,4,0,0,-22.993291139240505,134.68650000000002,0.3604618417347227,0.3829583532790809,Short-term,,
0,46,108,no,no,168.0,4.1,19.04,93,4,2,4,1,-30.108256880733943,71.87100000000001,0.2153361344537815,0.5535714285714286,Mid-term,,
1,56,159,no,no,283.65,10.4,32.15,106,5,3,1,1,-46.6545625,121.34249999999999,0.3234836702954899,0.37369998237264235,Mid-term,,
0,42,101,no,yes,300.15,15.5,34.02,90,4,5,0,0,-29.388529411764704,128.68800000000002,0.45561434450323335,0.29985007496251875,Mid-term,,
1,62,54,no,no,315.75,8.5,35.79,53,5,3,1,0,-15.948181818181817,134.4435,0.2374965074043029,0.16785431512272367,Short-term,,
1,42,153,no,no,293.1,11.6,33.22,97,6,4,1,0,-44.580649350649345,125.763,0.34918723660445516,0.3309450699419993,Mid-term,,
1,26,121,no,yes,290.7,5.9,32.95,95,4,2,0,0,-36.17655737704918,123.3075,0.17905918057663125,0.32679738562091504,Mid-term,,
0,49,103,no,yes,181.5,7.7,20.57,76,4,3,2,0,-29.349038461538463,78.04050000000001,0.37433155080213903,0.418732782369146,Mid-term,,
1,34,72,no,no,311.7,13.1,35.33,124,4,4,0,0,-21.253972602739726,133.14450000000002,0.37078969714123977,0.3978184151427655,Short-term,,
0,43,97,no,no,254.55,12.8,28.85,83,6,4,3,0,-26.919489795918366,109.8675,0.4436741767764298,0.32606560597132195,Mid-term,,
0,39,105,no,no,154.2,13.2,17.48,113,5,4,2,0,-29.59094339622641,67.782,0.7551487414187642,0.7328145265888457,Mid-term,,
1,40,197,yes,no,190.95,13.7,21.64,95,5,4,5,1,-55.59287878787879,83.181,0.6330868761552679,0.4975124378109453,Mid-term,,
1,54,169,no,no,151.2,9.5,17.14,95,2,3,0,0,-49.97788235294117,65.076,0.5542590431738623,0.6283068783068784,Mid-term,,
1,42,68,no,yes,264.0,14.7,29.92,71,7,4,1,0,-19.465217391304346,114.393,0.49131016042780745,0.2689393939393939,Short-term,,
1,47,97,no,no,169.05,6.5,19.16,76,5,2,1,0,-28.345,72.96900000000001,0.33924843423799583,0.44957113280094646,Mid-term,,
1,36,75,no,no,339.15,10.3,38.44,98,5,3,1,0,-21.992499999999996,144.471,0.26795005202913635,0.28895768833849333,Short-term,,
0,38,112,no,no,255.6,11.6,28.97,100,4,4,1,0,-32.35238938053097,109.52550000000001,0.4004142216085606,0.39123630672926446,Mid-term,,
1,32,78,no,no,208.8,11.8,23.66,125,3,4,3,0,-21.228607594936708,89.73900000000002,0.4987320371935757,0.5986590038314176,Short-term,,
0,39,76,no,no,306.3,10.5,34.71,105,2,3,0,0,-22.695584415584413,129.9015,0.3025064822817632,0.3428011753183154,Short-term,,
1,51,120,no,yes,230.25,10.2,26.1,94,7,3,5,0,-32.9805785123967,99.645,0.3908045977011494,0.40825190010857765,Mid-term,,
0,45,165,no,no,231.3,10.9,26.21,99,4,3,6,0,-45.87867469879518,99.28650000000002,0.41587180465471196,0.4280155642023346,Mid-term,,
1,37,124,no,no,277.2,10.5,31.42,95,6,3,1,0,-36.24352,118.96799999999999,0.3341820496499045,0.34271284271284275,Mid-term,,
1,41,107,no,no,200.7,8.9,22.75,115,4,3,0,0,-31.571666666666665,86.2275,0.3912087912087912,0.57299451918286,Mid-term,,
0,22,126,no,no,343.05,11.8,38.88,100,4,4,1,0,-36.640236220472445,146.022,0.30349794238683125,0.2915026963999417,Mid-term,,
1,45,138,no,no,255.75,11.2,28.99,111,7,4,2,0,-39.567985611510785,110.4285,0.3863401172818213,0.4340175953079179,Mid-term,,
0,42,116,no,no,206.1,12.4,23.36,64,2,4,3,0,-32.45230769230769,88.404,0.5308219178082192,0.3105288694808346,Mid-term,,
0,35,100,no,yes,88.2,7.1,10.0,118,3,2,0,0,-29.574653465346532,38.745,0.71,1.3378684807256236,Mid-term,,
0,33,84,no,no,207.9,7.8,23.56,137,4,3,0,0,-24.789176470588234,89.06400000000001,0.3310696095076401,0.658970658970659,Short-term,,
1,31,155,no,no,393.6,8.3,44.61,85,6,3,2,0,-45.104615384615386,167.17650000000003,0.18605693790629904,0.21595528455284552,Mid-term,,
1,43,121,no,no,311.85,7.7,35.34,114,2,3,2,0,-34.91122950819672,131.796,0.21788341822297677,0.36556036556036553,Mid-term,,
0,37,123,no,no,316.5,9.8,35.87,104,7,3,3,0,-35.01048387096774,135.55050000000003,0.27320880959018684,0.3285939968404423,Mid-term,,
1,32,129,no,yes,307.5,11.7,34.85,81,8,4,1,0,-37.473076923076924,132.3825,0.33572453371592537,0.2634146341463415,Mid-term,,
0,53,129,no,no,209.25,13.1,23.72,97,8,4,0,0,-37.82192307692308,91.623,0.5522765598650927,0.4635603345280765,Mid-term,,
0,41,158,no,no,334.2,6.9,37.88,106,2,2,2,0,-46.220377358490566,140.997,0.18215417106652587,0.31717534410532616,Mid-term,,
0,26,75,no,yes,196.35,12.4,22.25,68,4,4,1,0,-21.31671052631579,84.93750000000001,0.5573033707865168,0.3463203463203463,Short-term,,
1,29,115,no,no,429.6,6.9,48.69,141,6,2,1,1,-34.14068965517241,181.97850000000005,0.14171287738755392,0.32821229050279327,Mid-term,,
1,38,111,no,no,265.35,10.5,30.07,84,2,3,4,1,-30.873839285714283,112.8255,0.34918523445294314,0.3165630299604296,Mid-term,,
0,20,61,no,no,296.55,7.0,33.61,93,3,2,2,0,-17.656612903225806,125.6115,0.20827134781315085,0.31360647445624684,Short-term,,
1,44,42,no,no,294.75,4.0,33.41,105,7,2,0,0,-13.37093023255814,125.6115,0.1197246333433104,0.356234096692112,Short-term,,
1,38,54,no,no,429.9,11.5,48.72,107,5,4,1,1,-16.06327272727273,182.493,0.23604269293924468,0.248895091881833,Short-term,,
1,52,96,no,yes,391.95,11.3,44.42,97,2,4,1,0,-27.908144329896906,165.738,0.2543899144529491,0.24748054598800867,Mid-term,,
0,35,126,no,no,317.4,7.8,35.97,60,1,3,1,0,-36.89984251968504,133.82549999999998,0.21684737281067556,0.1890359168241966,Mid-term,,
1,37,112,no,no,252.9,9.8,28.66,110,5,3,1,0,-32.64761061946902,108.42900000000002,0.3419399860432659,0.4349545274812179,Mid-term,,
1,48,87,no,no,355.8,11.0,40.32,81,3,3,1,0,-25.508636363636363,150.91800000000003,0.2728174603174603,0.22765598650927488,Short-term,,
1,25,125,no,no,205.65,8.6,23.31,114,4,3,1,0,-36.42642857142857,88.24650000000001,0.36894036894036897,0.5543398978847557,Mid-term,,
0,38,59,no,no,232.8,8.7,26.38,80,4,3,1,0,-17.076,99.58200000000001,0.3297952994692949,0.3436426116838488,Short-term,,
0,36,129,no,no,501.45,10.4,56.83,83,6,3,0,1,-38.571461538461534,212.46450000000002,0.18300193559739575,0.16551999202313292,Mid-term,,
0,39,121,no,no,286.05,9.8,32.42,103,4,3,3,0,-34.36893442622951,121.95300000000002,0.30228254164096235,0.36007690963118333,Mid-term,,
0,40,32,no,no,236.85,12.8,26.84,102,3,4,1,0,-9.335454545454546,101.58600000000001,0.4769001490312966,0.4306523115896137,Short-term,,
0,36,116,no,no,251.7,7.3,28.53,128,4,2,2,0,-33.63025641025641,107.25450000000001,0.25587101296880477,0.5085419149781486,Mid-term,,
0,32,110,no,no,243.0,8.9,27.54,99,8,3,0,0,-32.53783783783784,105.066,0.32316630355846043,0.4074074074074074,Mid-term,,
1,35,36,no,yes,224.1,6.7,25.4,87,2,2,0,0,-11.411351351351351,95.05499999999999,0.26377952755905515,0.38821954484605087,Short-term,,
1,43,81,no,no,263.25,10.2,29.84,98,3,3,1,0,-23.542073170731705,112.20600000000002,0.34182305630026805,0.37226970560303896,Short-term,,
1,35,66,no,yes,286.2,8.9,32.44,108,6,3,0,0,-19.754328358208955,122.481,0.2743526510480888,0.37735849056603776,Short-term,,
0,27,64,no,yes,273.15,10.6,30.96,86,5,3,2,0,-18.14046153846154,116.99399999999999,0.3423772609819121,0.3148453230825554,Short-term,,
1,56,143,no,no,178.65,12.2,20.25,100,4,4,0,0,-41.948125,77.52750000000002,0.6024691358024691,0.559753708368318,Mid-term,,
1,44,70,no,no,349.2,12.9,39.58,104,7,4,0,1,-20.783661971830988,149.652,0.32592218292066705,0.29782359679266895,Short-term,,
0,28,138,yes,no,69.75,9.6,7.91,95,4,3,4,1,-38.600359712230215,31.7265,1.2136536030341338,1.3620071684587813,Mid-term,,
1,27,65,no,no,316.95,13.2,35.92,118,5,4,3,0,-17.760454545454547,135.648,0.36748329621380843,0.3722984697901877,Short-term,,
0,31,85,no,no,389.7,5.4,44.17,72,1,2,0,0,-25.80627906976744,163.6155,0.12225492415666743,0.18475750577367206,Short-term,,
0,36,159,no,yes,170.85,11.8,19.36,137,9,4,1,0,-46.2135625,75.714,0.609504132231405,0.8018729880011707,Mid-term,,
1,43,85,no,no,145.05,9.7,16.44,88,3,3,2,0,-23.937325581395346,62.84100000000001,0.5900243309002432,0.6066873491899345,Short-term,,
1,42,98,no,no,244.2,6.0,27.68,104,3,2,2,0,-28.29333333333333,103.632,0.21676300578034682,0.4258804258804259,Mid-term,,
1,44,131,no,no,317.7,10.8,36.01,96,7,3,0,0,-38.88136363636364,136.2015,0.2999166898083866,0.3021718602455146,Mid-term,,
1,72,75,no,no,184.2,10.7,20.88,91,2,3,2,0,-21.08473684210526,79.01699999999998,0.5124521072796935,0.49402823018458203,Short-term,,
1,32,110,no,no,197.85,7.1,22.42,105,4,2,1,0,-32.25648648648649,84.768,0.3166815343443354,0.530705079605762,Mid-term,,
0,25,77,no,no,213.45,9.9,24.19,82,1,3,1,0,-22.247307692307693,90.7935,0.4092600248036379,0.384164909814945,Short-term,,
0,49,158,no,no,303.0,10.4,34.34,84,6,3,1,0,-46.3811320754717,129.711,0.302853814793244,0.27722772277227725,Mid-term,,
1,35,155,no,yes,274.95,5.1,31.16,90,7,2,1,0,-45.7525,117.51899999999999,0.1636713735558408,0.32733224222585927,Mid-term,,
1,40,87,no,yes,215.25,11.2,24.4,69,5,4,0,0,-25.389204545454543,92.94000000000001,0.45901639344262296,0.3205574912891986,Short-term,,
0,50,116,no,no,288.15,7.9,32.66,94,2,3,3,0,-32.8925641025641,121.94399999999999,0.2418860992039192,0.3262189831684887,Mid-term,,
0,28,149,no,no,310.95,8.6,35.24,83,4,3,1,0,-43.7146,132.156,0.2440408626560726,0.2669239427560701,Mid-term,,
1,38,86,no,no,285.75,10.1,32.39,89,5,3,3,0,-24.056896551724137,122.17350000000002,0.3118246372337141,0.3114610673665792,Short-term,,
0,25,146,no,yes,303.75,7.8,34.43,77,2,3,1,0,-42.813265306122446,128.43449999999999,0.22654661632297415,0.25349794238683127,Mid-term,,
1,40,179,no,no,328.8,6.1,37.26,104,5,2,0,0,-53.465333333333334,139.524,0.16371443907675792,0.31630170316301703,Mid-term,,
1,29,106,no,no,267.6,9.6,30.33,105,2,3,0,0,-31.40018691588785,113.62950000000001,0.31651829871414444,0.39237668161434974,Mid-term,,
1,30,134,no,no,304.05,12.1,34.46,108,7,4,0,0,-39.45044444444444,130.704,0.35113174695298893,0.3552047360631475,Mid-term,,
1,49,68,no,no,197.4,10.2,22.37,107,5,3,3,0,-18.57217391304348,85.3455,0.4559678140366562,0.5420466058763931,Short-term,,
0,46,59,no,no,225.3,12.1,25.53,128,2,4,1,0,-16.751,96.36449999999999,0.47395221308264784,0.5681313803817133,Short-term,,
1,42,60,no,no,379.05,12.4,42.96,100,4,4,2,0,-17.042786885245903,161.124,0.28864059590316576,0.2638174383326738,Short-term,,
1,40,29,yes,yes,352.5,5.7,39.95,106,7,2,2,0,-9.45,149.9475,0.14267834793491865,0.300709219858156,Short-term,,
1,56,100,no,no,106.2,9.5,12.04,125,1,3,6,1,-26.31029702970297,46.011,0.7890365448504983,1.177024482109228,Mid-term,,
0,20,185,yes,yes,231.15,12.9,26.2,105,3,4,2,0,-53.54854838709677,99.22500000000001,0.4923664122137405,0.45425048669695,Mid-term,,
0,30,100,yes,no,102.75,12.1,11.65,99,9,4,0,0,-29.00346534653465,47.362500000000004,1.03862660944206,0.9635036496350365,Mid-term,,
0,24,185,no,yes,284.7,7.5,32.27,126,3,3,1,0,-54.406129032258065,120.7455,0.2324140068174775,0.4425711275026344,Mid-term,,
0,43,157,no,yes,288.9,6.8,32.74,139,5,2,3,0,-45.365696202531645,122.991,0.20769700671960903,0.4811353409484251,Mid-term,,
0,42,158,no,no,331.35,6.4,37.55,75,5,2,0,0,-47.216792452830184,140.63250000000002,0.170439414114514,0.22634676324128564,Mid-term,,
0,37,86,no,yes,338.1,12.9,38.32,112,3,4,1,0,-24.87724137931034,143.823,0.3366388308977036,0.33126293995859213,Short-term,,
0,35,41,no,yes,291.6,17.2,33.05,115,9,5,2,0,-11.188571428571429,126.87750000000001,0.5204236006051437,0.39437585733882025,Short-term,,
0,28,72,no,yes,144.9,6.2,16.42,117,4,2,4,1,-19.396986301369864,62.55300000000001,0.3775883069427527,0.8074534161490683,Short-term,,
1,28,101,yes,no,290.55,11.6,32.93,100,8,4,0,0,-29.66970588235294,125.29950000000002,0.35226237473428484,0.34417484081913613,Mid-term,,
1,47,157,no,no,336.75,11.5,38.17,118,2,4,2,0,-45.32626582278481,142.75050000000002,0.30128373067854336,0.3504083147735709,Mid-term,,
0,36,93,no,yes,176.85,9.8,20.04,86,3,3,1,0,-26.87627659574468,76.116,0.4890219560878244,0.48628781453208936,Mid-term,,
0,33,75,no,no,249.45,6.1,28.27,80,5,2,1,0,-22.05644736842105,106.4355,0.2157764414573753,0.32070555221487274,Short-term,,
0,54,136,no,no,213.45,6.0,24.19,75,11,2,2,0,-39.511605839416056,93.20849999999999,0.24803637866887143,0.35137034434293746,Mid-term,,
1,33,136,no,no,138.0,10.3,15.64,90,10,3,1,0,-39.6014598540146,62.091,0.6585677749360614,0.6521739130434783,Mid-term,,
1,42,45,no,yes,137.55,7.7,15.59,103,5,3,1,0,-12.69804347826087,60.01350000000001,0.4939063502245029,0.7488186114140312,Short-term,,
1,47,101,no,yes,181.65,10.1,20.59,75,6,3,0,0,-29.756176470588233,79.0635,0.4905293831957261,0.41288191577208916,Mid-term,,
1,49,67,no,no,269.7,10.9,30.57,97,4,3,0,0,-19.993235294117646,115.3005,0.35655871769708863,0.3596588802373007,Short-term,,
0,39,91,yes,yes,140.25,9.9,15.9,133,3,3,0,0,-26.704891304347825,60.87,0.6226415094339622,0.948306595365419,Mid-term,,
1,46,87,yes,no,250.95,11.0,28.44,88,6,3,1,0,-25.27034090909091,108.09599999999999,0.38677918424753865,0.35066746363817497,Short-term,,
0,47,68,no,no,334.2,11.0,37.88,111,3,3,3,0,-18.968695652173913,141.912,0.29039070749736007,0.33213644524236985,Short-term,,
0,36,88,no,yes,329.25,16.1,37.32,92,5,5,1,0,-25.139887640449437,141.21300000000002,0.4314040728831726,0.27942293090356873,Short-term,,
1,59,55,no,no,283.5,17.1,32.13,87,6,5,0,0,-16.0125,122.5845,0.5322128851540616,0.30687830687830686,Short-term,,
1,50,86,no,no,335.85,7.3,38.06,143,9,2,1,0,-25.47206896551724,143.844,0.19180241723594324,0.42578532082775045,Short-term,,
1,32,73,no,no,321.45,10.8,36.43,92,13,3,1,0,-21.368783783783783,139.5645,0.2964589623936316,0.2862031420127547,Short-term,,
0,46,215,no,no,125.4,10.7,14.21,110,9,3,0,0,-63.716111111111104,56.596500000000006,0.7529908515130189,0.8771929824561403,Mid-term,,
0,31,105,no,no,173.25,13.3,19.64,90,5,4,3,0,-29.126886792452826,75.741,0.6771894093686355,0.5194805194805194,Mid-term,,
1,35,62,no,no,239.85,5.6,27.18,109,4,2,1,0,-18.26142857142857,102.057,0.20603384841795436,0.4544506983531374,Short-term,,
1,50,111,no,no,148.95,9.0,16.88,94,6,3,3,0,-31.165982142857143,65.262,0.533175355450237,0.6310842564619,Mid-term,,
0,48,46,no,no,187.2,8.6,21.22,72,4,3,2,0,-12.696595744680852,80.553,0.4052780395852969,0.38461538461538464,Short-term,,
1,56,117,yes,no,81.3,8.6,9.21,84,2,3,1,1,-33.837796610169484,35.791500000000006,0.9337676438653636,1.033210332103321,Mid-term,,
0,43,136,no,no,375.3,13.0,42.53,114,2,4,1,1,-39.64788321167883,159.0495,0.3056665882906184,0.3037569944044764,Mid-term,,
0,37,113,no,no,193.05,9.2,21.88,135,4,3,2,1,-32.33868421052632,83.08200000000002,0.42047531992687387,0.6993006993006993,Mid-term,,
0,25,75,no,no,471.9,5.7,53.48,100,3,2,2,1,-22.141842105263155,198.537,0.10658189977561706,0.21190930281839374,Short-term,,
0,30,139,no,no,289.2,13.0,32.78,101,3,4,3,0,-39.41314285714286,123.44700000000002,0.39658328248932273,0.3492392807745505,Mid-term,,
1,58,113,no,no,323.25,6.6,36.64,91,9,2,4,0,-31.867105263157892,138.486,0.1801310043668122,0.2815158546017015,Mid-term,,
0,32,158,no,no,314.85,8.2,35.68,93,3,3,1,0,-46.396037735849056,133.42200000000003,0.22982062780269055,0.29537875178656503,Mid-term,,
1,32,94,no,no,351.6,2.0,39.85,121,2,1,1,1,-28.140210526315787,147.5175,0.050188205771643665,0.3441410693970421,Mid-term,,
